symbol,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
Or7a,9.084041934208253e-33,10.499165384709585,0.0,9.945712258515458,0.0,1.587163806744866e-28
GstE4,1.9316919832320948e-25,13.494853857324348,0.0,13.36390051655804,2.0531654064745952,3.375052233103116e-21
CG43689,4.655768522787738e-25,9.17222597750003,0.0,8.006035271192859,0.2973671043345358,8.134558763014736e-21
CG33178,3.928642140334519e-24,8.133396482956641,0.0,7.833352556437235,1.3135036529841764,6.864123547592471e-20
Orco,1.68666116437027e-23,11.344181575989467,0.0,11.137390042790592,1.8888447380920739,2.9469343863877357e-19
Ir75a,5.585999016574621e-22,0.0,12.133010893673234,0.680848113141288,11.497403696663376,9.759857481759178e-18
CR44960,2.0835866429632365e-21,9.796397270335088,0.0,8.833541281880985,1.1842173531755058,3.640442582585367e-17
GstE5,4.2125141444403304e-21,8.961829044333804,0.0,7.1549803800929235,0.2365637210606096,7.360104713166145e-17
Ggamma30A,3.3666090883788784e-19,0.0,10.820820019030268,0.7163443043876132,9.42909762406706,5.882139399215576e-15
Sytbeta,7.233027735005192e-19,0.0,10.228571579785939,0.09098238765491118,8.411435958819911,1.2637546058601072e-14
CG14274,1.545957885052347e-18,0.0,9.730658994396762,0.3729990917375022,8.56300373866608,2.7010976167634606e-14
Mmp2,3.2761463350547656e-18,0.0,10.386297427320107,0.05845110092166681,8.816067854363135,5.724082876607687e-14
CR44024,1.1539635817440607e-17,6.222492062582104,0.0,5.192730435466271,0.10900493917745799,2.0162051700232229e-13
CG34342,1.7044228720215446e-17,8.07454384139442,0.0,6.309722228884504,0.5524375713225133,2.977967641996043e-13
hth,3.584953259733657e-17,0.0,11.012653379088349,1.8496842194738283,10.046041187313673,6.263630335406646e-13
CG33177,1.0119598822622292e-15,8.619642513984253,0.0,6.843930557369426,0.8935110669566431,1.768096306288567e-11
rdgA,1.0894451097918256e-15,1.1453133499404349,10.172420314083347,2.3015463775780565,9.25034929934535,1.9034784958282778e-11
shakB,1.6167548876294022e-15,3.3752744595244852,11.677735909588352,3.9367403628690503,10.725245209006228,2.8247941396660914e-11
Tsp42Ef,1.67280864922864e-15,9.518765635626842,0.0,8.99294981050951,2.4302052691087646,2.92273127193228e-11
dati,7.940039824784944e-15,4.153482238660885,0.0,4.419218617678058,0.007816064784293737,1.3872837581864255e-10
