symbol,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
Or7a,4.48134573557202e-36,10.499165384709585,0.0,9.945712258515458,0.07838163210793068,7.829807269191434e-32
CG43689,3.4004465890575253e-31,9.17222597750003,0.0,8.006035271192859,0.08093431074807195,5.941260280401308e-27
CG8216,1.9396093006613703e-24,10.139867061458276,0.0,8.97044826222058,0.7617581910797783,3.388885370115546e-20
fru,5.479295477167886e-23,0.0,12.144132669432313,0.7811202183152806,11.197859171429752,9.57342505770773e-19
bi,1.2306729353813992e-22,8.705096752931128,0.0,7.052367344379902,0.5774718640587228,2.1502317526983806e-18
Snmp1,1.8588246036285359e-22,0.0,12.548158286861955,1.6605568965840876,12.254669923194012,3.2477383474597777e-18
GstE4,9.216821099673531e-22,13.494853857324348,10.09916483766636,13.36390051655804,8.691451883037573,1.6103629825349593e-17
SNF4Agamma,3.1262186842552638e-21,3.6177218167360947,12.77777749796201,4.644085050215718,12.52648859067931,5.462129285130797e-17
disco-r,3.9309860331006464e-19,0.0,7.54112025321103,0.29865815414241664,6.991179979154901,6.8682187970334495e-15
hth,6.940862981382236e-19,0.0,10.71889316205498,1.8496842194738283,10.35485358256743,1.2127075801071042e-14
pyd,1.6133798580616047e-18,0.0,8.730680807704662,0.647800172586669,7.928031422072701,2.8188972880052358e-14
Vmat,2.1404948548345084e-18,4.3025409882289,0.0,4.5617489461934975,0.0015164960427832058,3.7398726103668534e-14
CG42540,5.275934501877287e-18,12.657247575652992,9.216939066059613,12.45287031613343,8.17639659046466,9.218112761679996e-14
CG13332,1.2051769900147011e-17,1.4996269091820849,0.0,4.112372144899859,0.0,2.1056852369536857e-13
CG44422,3.125687113822799e-17,0.0,8.617075617109796,0.35881557844649486,7.3086575815572274,5.461200525271195e-13
CG34353,4.047343755844865e-17,7.297792912999052,0.0,6.481045355122743,0.5556963390804376,7.071519010212148e-13
Ndae1,6.946806740859649e-17,6.877485532051627,0.0,5.718575856941293,0.37044863223933544,1.2137460737629978e-12
dati,7.402075374795795e-17,4.153482238660885,0.0,4.419218617678058,0.041624350171144485,1.2932906094843214e-12
GstD8,8.086710063106979e-17,5.201184837791846,0.0,5.221044082275886,0.3305533194610022,1.4129099822260514e-12
bru-3,1.0631410221467336e-16,9.097561283128446,0.0,7.672535163083826,1.3847059628843523,1.857519993894773e-12
Pde1c,1.2942287537391656e-16,11.135371167305827,0.0,10.060233564790844,3.024314947112239,2.26127647853307e-12
Oamb,4.69695529291913e-16,4.115817414818106,0.0,5.210767950856353,0.6011563172179879,8.206520287788303e-12
Or67d,8.034038945233887e-16,0.0,7.011731236814862,0.0,6.070312808949274,1.4037072845112646e-11
inv,1.9606292190313256e-15,0.0,0.0,3.3841559323517068,0.0015164960427832058,3.425611371491532e-11
Eip93F,2.857800790681656e-15,7.926955770780312,11.535234594824288,6.935174841896834,11.33213572422754,4.99314954147899e-11
CG34113,8.579915502729138e-15,0.0,6.762908023753256,0.14784574606968762,5.616651083143699,1.499082836636835e-10
CG42259,1.1489977277552234e-14,0.6289280762160168,0.0,3.048030080701547,0.05682667298666597,2.0075288299339263e-10
CG7786,1.2919724066245581e-14,0.0,0.0,3.616494993044395,0.05827122239501835,2.257334188854428e-10
Drip,2.597780781739807e-14,6.392082333332558,9.016758118217902,6.0263420549288655,8.769157070090467,4.5388425818557906e-10
Cbp53E,1.930230204669049e-13,7.186285623618438,0.0,5.998073024267456,1.5687148021938773,3.3724982135977623e-09
Esyt2,2.117248896154658e-13,0.0,0.0,2.888711819526462,0.0,3.6992572713614185e-09
CG43902,2.423680690242878e-13,0.0,9.659887780927312,2.1573036293393337,8.317265465876114,4.234654901992357e-09
Dh44-R1,6.583325921654394e-13,0.0,3.9310747847345935,0.07661628687945095,4.234662855762074,1.1502387050314556e-08
CR44894,2.0278344606207713e-12,0.0,9.72817897233128,2.976861202241374,8.617879531604284,3.543032369596612e-08
fas,2.6570307973027645e-12,3.212818935042721,6.507592951143268,3.029667302124922,6.364301117256172,4.64236420904739e-08
5-HT2B,4.618170290907432e-12,2.886995222583181,11.067492879743426,3.969462250833427,9.322891176062152,8.068867132273464e-08
nerfin-2,4.778150764040437e-12,0.0,0.0,2.8887681120931945,0.0,8.348385014931451e-08
en,4.778150764040437e-12,0.0,0.0,2.268641102997441,0.0,8.348385014931451e-08
pdm3,8.729272077825451e-12,0.0,6.489932556408679,0.36244368315049763,5.577965337384856,1.5251784174376629e-07
DCX-EMAP,1.3610086669674428e-11,0.0,0.0,2.9585462445549795,0.10070483457616314,2.377954342925516e-07
mamo,1.4929379186624978e-11,7.305519124364461,0.0,5.888352167421291,1.3228579053504126,2.608461131487116e-07
tau,1.5441582877796666e-11,6.870925733520282,0.0,5.334796758597566,1.0941369838939143,2.697953360408633e-07
pum,2.5678483759848038e-11,11.983464059682502,10.10977364199863,11.506953003227371,9.005573296066297,4.4865446825206493e-07
CG13622,2.8059301505399404e-11,0.0,6.248548389109166,0.0,4.816813361407569,4.902521159023384e-07
Nep1,2.8977805744324153e-11,0.0,7.484859811525085,1.4934766659082086,6.583340660053419,5.063002219648316e-07
CG9555,4.184573499502214e-11,0.0,0.0,2.901860191933412,0.06765807383008844,7.311286818330269e-07
ths,5.672210029608184e-11,0.0,0.0,3.4291549333711218,0.19648582633609313,9.91048536373142e-07
Dh31-R,1.1057024591218037e-10,0.0,4.125558423201599,0.059460847590880966,4.901566253422233,1.9318833365776153e-06
dpr8,1.2111383186202203e-10,0.0,7.6546342963955585,1.8714483127687727,6.544005125993919,2.116100870293249e-06
Pde6,7.524032255597786e-10,7.704202819816767,10.631903386298331,6.1862836154308525,10.010723323392515,1.3145989156980451e-05
Mmp2,1.0642560469384627e-09,0.0,3.5549387447992284,0.05845110092166681,4.638748151537808,1.859468165210882e-05
TrissinR,1.2706997248535566e-09,0.0,5.205595823329613,1.5620474744686248,5.2656689636602465,2.2201665592641342e-05
NPFR,2.0035830828057775e-09,0.0,0.0,1.7183028707885146,0.0,3.5006603622782546e-05
Vha100-2,2.579314431752321e-09,0.0,4.664943825413238,0.6925577758825568,5.11506086411803,4.506578175157655e-05
Drl-2,3.567010335173098e-09,0.0,0.0,2.335394364729385,0.12700650838181485,6.232280457614436e-05
Asap,3.651119153300056e-09,3.574463791051159,0.0,3.9025773770837606,0.8367209036413553,6.379235384645858e-05
Ac76E,3.6870572954466233e-09,7.730771542707414,0.0,6.295386414325152,2.066736746203347,6.44202650660434e-05
Orco,5.362703157260605e-09,11.344181575989467,9.323421289934393,11.137390042790592,8.050940819465765,9.36971495636573e-05
cpo,6.293448600336887e-09,13.56122836116743,12.708368428419805,13.430531441410551,12.566387406860699,0.0001099591339450861
PHGPx,7.88263930878518e-09,0.0,8.816318010533559,2.695717208043876,6.991246776883725,0.00013772547400309467
CG14629,8.730523507128665e-09,0.0,0.0,0.665918246901846,0.0,0.00015253970671655204
cmpy,8.878391027705656e-09,0.0,0.0,3.3132611465222985,0.5576595432117032,0.00015512324803607322
GstE5,1.0117526587168218e-08,8.961829044333804,0.0,7.1549803800929235,2.638218376252363,0.0001767734245310031
