symbol,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
CR43836,5.8757422335361514e-36,10.203321095765329,0.0,9.498777087473709,0.46666665330395446,1.0266096830434363e-31
CG40486,2.4844431019103983e-34,12.263577383163852,0.0,11.671499904597056,1.005845704947392,4.340818987657848e-30
mamo,3.632124379090725e-33,12.147956921475625,0.0,11.689824752026105,1.657981555886212,6.346047715147315e-29
rdgA,8.66392245347968e-32,11.604374663095125,0.0,11.406250644319005,1.5593378240342128,1.5137605310719698e-27
Gr21a,2.923363819718346e-31,9.723052023397344,0.0,7.777544556659285,0.0,5.1077012658118945e-27
CG31760,8.175245234348368e-31,9.279256292760827,0.0,7.8408339826294515,0.18426479216644023,1.4283788473453468e-26
CG33178,1.4473227300534073e-29,0.0,8.122883089684674,0.8767378929709372,7.768568135497662,2.528762273949313e-25
Snmp1,8.167221032360291e-29,0.0,11.870263617755558,1.3246457288289055,10.95068522456599,1.42697685877399e-24
sens-2,1.930611258813174e-28,7.5377326349316816,0.0,6.330596379736097,0.10388436886793506,3.3731639913983775e-24
GstE4,3.1310133822908635e-28,0.0,12.067046582432782,2.26493733465679,11.155711971215801,5.4705065815385966e-24
Ggamma30A,3.1646108761856598e-28,10.325605388192656,0.0,9.151780651341667,0.8440009745772209,5.529208122871585e-24
Gr63a,1.5612621900840014e-27,7.028568925697732,0.0,6.241988081150488,0.055209105826024105,2.7278372985147673e-23
Vmat,1.927694166706586e-27,9.188312499124482,0.0,7.0753014382382515,0.07818542269659674,3.368067248069747e-23
CG42784,2.7406720908240857e-27,13.435925028176534,9.568313757028239,13.304505494555478,8.307687005254731,4.7885022770878426e-23
CR44960,4.601943234188808e-27,0.0,10.450587417480822,0.8536826360066928,9.187355047088111,8.040515218774685e-23
Sema-2b,1.3132877828423982e-26,8.892801078763208,0.0,6.987707223802608,0.10886345897303823,2.2945764141822383e-22
CG33177,1.5046628029303733e-26,0.0,10.059141572223613,0.29512326688779655,8.560658241005928,2.6289468492799483e-22
MYPT-75D,4.0967569985365036e-25,9.14597836628777,0.0,8.352766141035284,1.4185841631616913,7.15785382784298e-21
Orco,4.1209722635028893e-25,0.0,11.486477942272877,2.5356580568595475,10.475984393425499,7.200162738792248e-21
CG43729,1.5129955293559132e-24,12.424257194286554,4.507054388186659,11.81565380034687,4.977613223002096,2.6435057888906515e-20
CG13332,2.4153577767581306e-24,7.9001499353140225,0.0,6.099791934975647,0.05220707569455067,4.220113107551806e-20
CG15169,2.52353315901076e-24,0.0,9.266442145500928,0.21955043250096143,7.68055407554872,4.4091171354235996e-20
AstC-R2,8.474023486418504e-24,6.086219551679869,0.0,5.158974770826753,0.012255511506113368,1.480581383547041e-19
dpr10,1.8066575620849696e-23,7.489002759590126,0.0,5.946615875983363,0.3276735110731275,3.156592092474859e-19
Or19a,5.2681725410282714e-23,0.0,8.384020519194781,0.0,6.705906297987167,9.204551063684595e-19
Sp1,5.599193556956206e-23,10.2428036030897,0.0,9.412971129924898,2.0322586841119152,9.782910982713883e-19
CG6767,5.954475722750936e-23,10.282079160556092,0.0,9.365096668362392,2.2709411827440626,1.0403659982790436e-18
norpA,7.939673007826337e-23,7.107854874818878,12.79557702636233,6.306699075004745,12.331989939492152,1.3872196679274176e-18
fkh,1.3516613805862775e-22,4.258720464947796,0.0,3.9925446020832975,0.0,2.361622764160344e-18
Ca-alpha1T,1.3880744030171132e-22,8.840032338140094,0.0,7.217424075349701,0.7348698447982182,2.4252435969515e-18
CG8216,1.6203910448732149e-22,0.0,10.257933257186219,1.004643579222108,8.564032511659596,2.831147233602481e-18
SNF4Agamma,5.375485203238275e-22,3.0923983043052363,11.980121059951621,4.490789852254798,11.332277799187086,9.392047747097915e-18
Gfrl,1.889797044723756e-21,0.0,10.758487272165961,2.7942979966645214,10.084113384538439,3.301853396541346e-17
Mmp2,2.0768941586186483e-21,9.988036942863324,0.0,8.172153575788021,1.4423897311116936,3.628749473938502e-17
Or19b,2.961486201353177e-21,0.0,6.364875197271372,0.0,5.005387572360539,5.1743086910042714e-17
shakB,1.8074919204678726e-20,11.283934164003947,4.2058959620055205,10.771077097639392,4.862656219559598,3.158049883441467e-16
Adk1,3.124498672546858e-20,0.0,9.727397309952957,1.3259524992562637,7.94608547029782,5.45912408067387e-16
CG34353,1.4233557057052946e-19,8.291830582427487,0.0,7.029596961850792,1.0593111407396045,2.486887089008291e-15
CG18208,1.6031499946591837e-19,7.388184833371722,0.0,6.176751107884897,0.7819069908961014,2.8010236706685257e-15
