symbol,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
CG43795,6.317730910185894e-35,13.138996483626316,0.0,12.863316345276502,0.03488945627312318,1.1038339446276793e-30
Or59b,1.6950277368143777e-34,11.096727431001803,0.0,10.490019650423852,0.0,2.9615524617620806e-30
Or47b,1.4555309936896274e-33,0.0,10.834498637205847,0.08560322571136131,10.107400528553779,2.543103752174517e-29
Ggamma30A,9.030048316907548e-31,0.0,11.654844198364078,0.7909053972223323,10.989792799830747,1.5777300419300867e-26
Snmp1,2.5453072877754453e-30,0.0,12.41008668729927,1.6874202546354127,12.243093940644982,4.447160893201258e-26
SNF4Agamma,1.896535948284829e-27,5.570396544910826,12.640225855787662,4.864923029131842,12.497140757041977,3.313627608843253e-23
CG43689,2.445958413511642e-27,8.659266396166512,0.0,7.356841074353248,0.07359648507866881,4.2735785400875406e-23
mamo,1.4172263461016016e-24,10.094096184497264,0.0,9.165057547611978,1.2417341229896899,2.4761778719087185e-20
disco-r,2.7102511476767583e-24,0.0,8.440412574661849,0.6411507243670737,7.536734085813991,4.735350805220832e-20
Baldspot,9.521280234668172e-22,0.0,9.503997941241726,1.4021295264077458,8.575365962163005,1.663558082601223e-17
fru,1.1446483981209025e-21,0.0,10.08319645019878,1.6862086637403992,8.956502968758116,1.999929681196841e-17
Eip93F,2.2339385466538855e-21,7.036127491239508,11.391671478458157,6.095039742399937,11.20557789571954,3.9031374287136686e-17
CG8216,2.7597566691384137e-20,7.702617435830161,0.0,6.520970634460891,0.5036119354245491,4.821846852318636e-16
CG40486,1.1072173916650247e-19,11.102049600719765,0.0,8.372456376271922,0.5254140435656451,1.934530226717131e-15
Con,1.378780618179309e-19,1.669704501424412,8.218244782136532,1.6675973747734687,7.218362929100101,2.4090054960828888e-15
igl,3.7605067923141153e-19,0.0,9.640651617468077,1.6470366678400215,8.271725109714318,6.570357467531222e-15
fabp,1.6037274322377517e-18,6.379300623707092,0.0,5.6182120676339204,0.42272416185599204,2.8020325696057997e-14
Tsp47F,2.9193358490550115e-18,0.0,6.256190796363953,0.19609706272053037,5.640135371635829,5.100663595468916e-14
CG42540,3.0307043565995786e-18,12.69387309043521,9.42894159389487,11.87710894944984,7.731622201777196,5.2952466518507837e-14
CG44422,3.224462421859868e-18,0.0,9.116462261142683,1.6129431368035092,7.803553743564223,5.633780743473561e-14
CG15169,4.148839451548633e-18,0.0,7.675435428854017,0.4657258018228819,6.054692013724321,7.248852289745771e-14
CG33298,2.2549813614496323e-16,6.547055751269614,0.0,5.543048886577955,0.4465225129849602,3.939903434724797e-12
CG9541,2.5342868148367894e-16,10.194855791939776,0.0,8.822085602352134,2.9166451464586873,4.4279059228828384e-12
