symbol,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
nemy,9.538288563256963e-12,0.0,11.11506740418863,1.0921597842782507,10.306549589307604,1.6665297777722565e-07
Frq1,4.0841301879286864e-11,0.0,10.153266919483805,0.6219207234130908,9.07997708538908,7.135792264349001e-07
Drl-2,1.4149250738511363e-10,0.0,8.865184890879721,0.4399210579156426,7.969342159768176,2.4721570890327055e-06
GstE3,2.222100071525624e-10,0.0,11.293843062651554,0.6420987465740268,9.592012223673565,3.8824532449695706e-06
CG43902,5.470334778770719e-10,0.0,8.64859377928672,0.6495899716263168,7.043039869209719,9.557768925468201e-06
Ggamma30A,1.4759985217394025e-09,12.390344912713642,0.0,11.56234038454659,3.310034709292075,2.578864617183084e-05
beat-IIb,1.7557624910389216e-09,9.40107923872743,0.0,7.59690480209578,0.0,3.067668224343204e-05
mamo,3.886323405990463e-09,10.20356315505764,0.6114263091902468,9.738353115131265,3.327854077512423,6.790184254946538e-05
sens-2,4.041022670868093e-09,7.988552849411823,0.0,6.937920531582686,0.0,7.060474810540732e-05
CG7786,9.279900900138645e-09,0.0,7.730294064040157,0.26099539719357695,6.199829082537497,0.0001621384285272224
Shawl,9.74813887520144e-09,0.0,4.325477615275142,0.0,4.1586025462972565,0.00017031948242751956
mbl,2.3031429179268416e-08,11.62577528182217,9.945857458067024,11.959544351530495,7.8555060912963475,0.00040240513062017775
Fer1,2.4278507801373845e-08,0.0,9.841419603537513,0.4464556183019243,7.0518538897025715,0.0004241940883056038
emc,2.5153239566250555e-08,9.149242884224975,0.0,7.2857275309020695,0.29681404593833,0.0004394774017015297
Tsp66E,2.5296817517366463e-08,8.90332861572389,0.0,7.883254284594398,0.6991180636283552,0.00044198599566342686
dati,2.6001343839507558e-08,7.968438595662578,0.0,7.173840485845977,0.936109770211671,0.00045429547956387604
Tsp42Ef,6.617291723228426e-08,8.107353255267252,11.77465610178244,5.284756019756391,11.205255607480568,0.0011561732098824707
CG13578,6.617291723228426e-08,8.333339658791754,11.762562259642875,5.840224326856906,11.672365677908589,0.0011561732098824707
beat-IIIc,8.970948980206164e-08,7.830435723041189,0.0,6.093600238715428,0.0,0.001567404205821621
oaf,1.0266155404963387e-07,0.0,4.933173823121663,0.3244819026136989,5.1755900246976445,0.001793702672355203
Fas2,1.0651828415593059e-07,7.667349855023252,0.0,6.79326789007566,0.849770166559148,0.0018610874607724191
GstD2,2.3294184764144296e-07,0.0,8.75482051194231,0.3040226954102478,5.813346318849178,0.004069959961991291
eys,2.653233387636056e-07,0.0,7.638720864140881,1.1065914855038628,6.862606768308667,0.0046357293748777164
dpr6,2.986979541250537e-07,9.96620363860333,0.0,7.94057387460069,0.5772556526097685,0.005218850654472938
FMRFa,3.138794624708587e-07,0.0,11.43969649013043,0.5454517734793269,7.553084834467924,0.005484101968290843
CG42339,3.558983756004751e-07,7.984608664778354,0.0,6.248729138053233,0.04767458989346162,0.006218256418491501
Con,4.131389047540864e-07,0.0,8.528496094621907,2.0837220021291882,7.603023580395045,0.007218362943863397
CG12836,6.195632554513946e-07,0.0,2.172583505151249,0.0,3.979103447189623,0.010825009199246767
HIP,6.2855738779771e-07,6.337939731415674,9.951063291773984,5.221717860187644,8.936280069068184,0.01098215467960159
CG13972,6.919756118974723e-07,0.0,3.2039072578340755,0.07758548104307487,4.263601285108904,0.012090197891072636
fkh,7.300035560393404e-07,5.356287262055178,0.0,4.535249807324313,0.0,0.012754622131119355
cnc,1.0640142055179728e-06,0.0,7.966191364734899,1.2573641627596424,6.2925635733032435,0.018590456198810022
rdgA,1.150000092531013e-06,10.352534587845389,7.21049908536685,9.34718303400094,4.80366996174385,0.020092801616701857
dpr20,1.2801998344525554e-06,0.0,5.901791929021549,0.2450112271176686,5.118311992229365,0.02236765150755505
Nep1,1.997464436228114e-06,0.0,3.9451284850107653,0.4525134146036507,4.636531778596012,0.03489969862977761
GstE5,2.2878773306887575e-06,0.0,0.0,0.0,3.4546276812523584,0.03997379272179397
Tsp29Fb,2.2878773306887575e-06,0.0,0.0,0.0,4.073675423507452,0.03997379272179397
CG32150,2.4927927172740607e-06,0.0,2.500395779179806,0.08133188353990166,4.357712621059768,0.04355407435621239
fas,3.1721271120148796e-06,0.0,7.760951999750897,1.9257151725801738,6.910252881543334,0.05542340490112398
CG11317,4.114511337784459e-06,9.103475770549666,0.0,6.517927487382515,0.7007659263506743,0.07188874209377007
beat-IIa,4.974501339813513e-06,6.207866486202203,0.0,5.008512491821772,0.0,0.0869144874092217
