symbol,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
Sp1,6.944425876869684e-12,0.0,9.509597593809328,0.2585858986191665,9.22930375146466,1.2133300892066713e-07
mamo,1.3010297284867654e-11,9.965984552807171,0.0,9.782590304890311,0.03681008872238777,2.2731591416120766e-07
hth,1.9996842313345827e-11,0.0,11.470857073133587,0.6168430100160636,10.873722610539003,3.493848288987783e-07
bi,6.183222858649638e-11,8.917131627232092,0.0,8.321700444731393,0.16122788902197066,1.0803326978632646e-06
GstE3,5.894287148190669e-10,11.095142930266855,0.0,10.298344532908965,0.9775981218011872,1.0298498505318737e-05
CG7786,6.657346473444328e-10,0.0,8.547824847089178,0.0,7.49336842899803,1.1631715758401929e-05
dac,9.460627114815769e-10,6.7573742520236895,0.0,6.516319136089652,0.23322384196864165,1.652960769500611e-05
Gprk2,1.0048679998418965e-09,7.634976547295634,0.0,7.1544534605920225,0.750184775839884,1.7557053693237615e-05
CG34362,1.1924067233160995e-09,0.0,10.110017591869129,0.7815899566300861,8.56945930032467,2.083373026977889e-05
bru-3,1.8394971099068345e-09,0.0,8.696242174166677,1.6303615596029872,8.319451271541206,3.213969350429221e-05
Mp,2.3573410116946886e-09,9.08046984754833,0.0,7.885882200578258,0.8506959638113707,4.11874621563296e-05
caps,2.9736169357449845e-09,8.556141452452486,0.0,7.655593023997106,0.8836007774099962,5.195503510133637e-05
CAH2,5.926263818844562e-09,0.0,6.900446668454437,0.1216964264423902,5.735765075987287,0.00010354368144285219
unpg,9.82772443233678e-09,9.62104915820234,0.0,7.942265990780889,0.0,0.00017171000128178823
CG8641,1.6916354503087173e-08,0.0,7.7512959580958265,0.5232214658322472,6.4359843793567855,0.00029556254587793907
CG43729,1.7222431600933045e-08,10.058052731335033,0.0,9.681070158216645,2.7452282262324745,0.00030091032493150216
Ir25a,3.432241570626059e-08,7.648362446882839,0.0,6.813329023557897,0.5131315632708721,0.000599681247219785
eyg,7.000989465520973e-08,0.0,7.374431067356363,0.0,5.435965827194808,0.0012232128794158242
robo2,8.817773435097691e-08,7.118139666188744,0.0,6.172544641491774,0.8435376586297778,0.0015406413745802686
Ggamma30A,1.4094334015046535e-07,9.42017272444272,11.546591034757348,7.53733544435005,11.306373001501596,0.0024625620391089307
Tektin-C,1.9154289900826547e-07,8.646655541886494,0.0,6.166956623112191,0.0,0.0033466375314724142
CG33181,2.069664073986336e-07,8.090291198818438,0.0,7.472359978633309,2.099423807637815,0.003616117070068926
fas,2.848392332939957e-07,8.118595943345605,0.0,7.489578574170464,2.004120604184035,0.0049767110841126925
slp2,5.72988598505123e-07,0.0,5.942027375169529,0.0,5.10346935567539,0.01001125679308151
nemy,8.073055539533772e-07,10.163494877924695,12.533569786304138,8.753908158547647,12.218398325854546,0.014105242638673406
heph,8.783148285959785e-07,0.0,9.564394102305819,1.8409845103931024,8.154702000870163,0.015345916685228937
