symbol,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
CG43689,2.6173405698313783e-11,0.0,10.54900128675157,0.0,10.343689833956025,4.573017443609384e-07
CG31676,7.035781291100232e-11,0.0,13.049051438553233,1.1288829063582684,13.120628588453702,1.2292917071810325e-06
hth,9.143843024650905e-11,12.162022963057446,0.0,12.138200994057577,0.5043281531189652,1.597612253267006e-06
fru,1.0392469302734855e-10,12.010640031676807,0.0,11.582025149675111,0.514000048686816,1.8157722365738338e-06
CG7786,3.7225832244313706e-10,0.0,8.88260978783863,0.0,7.81365344138502,6.50409740972649e-06
Sp1,3.84685140442907e-10,0.0,9.717601572205117,0.544702250476592,9.373512837882583,6.7212187738184705e-06
SKIP,7.793776365450673e-10,9.358452762373854,0.0,8.627176587635361,0.16430013532358867,1.3617286065715416e-05
fabp,1.063223494594476e-09,0.0,10.706778263697851,3.213449860312253,10.653546438920309,1.8576640897554685e-05
mamo,1.3075199959343575e-09,0.0,8.485611448054259,0.0,7.459546724435636,2.2844989368965094e-05
Nep1,1.6010663699323233e-09,9.89782555583231,0.0,8.743650726726674,0.7060722283163051,2.7973831615457553e-05
Dh44-R1,1.618067577906752e-09,8.368277556648286,0.0,7.244033705456571,0.0,2.827087672118677e-05
disco-r,1.618067577906752e-09,7.01975869528848,0.0,6.414146778412659,0.0,2.827087672118677e-05
Con,2.1466791449072645e-09,11.172983670063385,4.728820408714045,11.261361985937187,4.3713674179006,3.750677801981972e-05
Cbp53E,2.35261193065663e-09,0.0,7.006552508474098,0.05036995845457893,6.675805687119986,4.110483565243264e-05
dati,4.389682251679223e-09,0.0,6.025997390749643,0.0,5.3776870883156995,7.669652830133939e-05
CG33639,5.837743398163932e-09,9.432510077384613,0.0,8.092239334247997,0.32605362542436334,0.00010199705265272022
NetB,8.25679019029807e-09,0.0,8.346931167855216,0.31227156988669297,6.845378324708523,0.00014426263820488787
CR45758,8.43968565353562e-09,0.0,8.007009286632277,0.15664515859340408,6.867719444085723,0.00014745818773857433
Ggamma30A,1.1403350772078461e-08,11.545674181626724,0.0,10.4147406794515,1.6512642887886115,0.00019923934468975488
disco,1.5911238345077218e-08,6.992443439250439,0.0,5.7451086694436855,0.0,0.00027800115636518913
