symbol,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
CG43689,4.228607736662889e-12,10.54900128675157,0.0,10.343689833956025,0.0,7.3882234374974e-08
Sp1,1.7688098848239364e-11,9.717601572205117,0.0,9.373512837882583,0.0,3.0904646307643817e-07
klg,2.438380875625616e-11,0.0,12.082237223291786,0.2731006272566247,11.946410811329994,4.2603390658930765e-07
hth,3.9320307398708425e-11,0.0,12.358317458019753,0.5043281531189652,12.143370402149943,6.870044108702336e-07
CG7786,7.045515246740002e-11,8.88260978783863,0.0,7.81365344138502,0.0,1.2309924239104131e-06
CG31676,1.3564435481318756e-10,13.049051438553233,5.62358631592048,13.120628588453702,5.153515108744351,2.369978167296013e-06
fabp,1.435697441006014e-10,10.706778263697851,0.0,10.653546438920309,2.0783879335420408,2.508450568925708e-06
mamo,2.6767681595445143e-10,8.485611448054259,0.0,7.459546724435636,0.0,4.676849328356176e-06
Ggamma30A,3.073685908485556e-10,0.0,12.492129868704907,1.6512642887886115,11.914413110595934,5.370344019305963e-06
pdm3,3.410947545593098e-10,7.6996605610166755,0.0,7.3376761616552555,0.35859597806532334,5.959607551660261e-06
Wnt4,3.5173979891553655e-10,0.0,5.144593624975405,0.0998213616888376,5.478550303107538,6.145597766652254e-06
SPR,6.191860868567529e-10,6.375763593959293,0.0,5.877173975480966,0.5384349319626327,1.0818419309561187e-05
NetB,8.216986190281659e-10,8.346931167855216,0.0,6.845378324708523,0.16034315161337737,1.4356718271660114e-05
Cbp53E,9.137849239655895e-10,7.006552508474098,0.0,6.675805687119986,0.26759174281055104,1.596565019152678e-05
dati,3.1465301937962603e-09,6.025997390749643,0.0,5.3776870883156995,0.16234339784929028,5.497617554600826e-05
GstE3,3.3747201871210834e-09,8.801063526422793,0.0,7.2721382386496645,0.0,5.896311110937957e-05
CG44422,4.2264129744298805e-09,0.0,5.551890660266968,0.07597277558710352,5.581242930640681,7.384388748923887e-05
CG13578,5.53467163984857e-09,8.733023355858707,11.857311458045118,6.674533018625869,11.814722492204467,9.670178289143421e-05
Eip93F,1.0509801594774676e-08,7.584084319476157,10.869677507104592,6.591717885462285,10.418289548698342,0.00018362725346390314
shakB,1.2799491432768605e-08,10.060031417607773,0.0,9.472566640499672,3.033105433540292,0.00022363271431333307
CG43902,1.2799491432768605e-08,10.058794509251175,0.0,10.10935348121649,2.8944087895006927,0.00022363271431333307
PHGPx,1.6084003567878765e-08,7.509844681690593,11.00603937759025,5.187599608993085,10.68736240706109,0.00028101971033797776
DIP-delta,3.590358834155072e-08,6.1294428328674995,0.0,4.698305982793743,0.0,0.0006273074955035742
CG34362,6.260847698297874e-08,0.0,8.608647241132523,1.7115149843855877,7.848355443521196,0.0010938953098466044
eys,8.208820212905228e-08,7.932596935687586,0.0,7.360222834659655,1.0287393551079949,0.0014342450675988013
Argk,1.1388138453413337e-07,11.36273869220916,8.382145355283868,11.103121196610852,6.658345244850043,0.001989735550580378
fru,1.5002311134761546e-07,0.0,9.002087829673236,0.514000048686816,7.303781404342482,0.0026212038014655375
Toll-6,1.704913952387882e-07,0.0,7.753777318709263,0.8599444998757272,6.513107379359375,0.002978825657612107
ed,1.7509450550638028e-07,4.350654073193969,0.0,4.1358934412239075,0.25223761148611784,0.0030592512002074763
Toll-7,1.831451982644465e-07,0.0,3.7973099569481854,0.14671748837594867,3.880297101905108,0.0031999129040764093
Nlg4,1.8774266820146202e-07,6.241246887526937,0.0,5.829233946358521,1.1405858101191564,0.0032802398988159443
SmF,2.2420957952487273e-07,6.852531470115916,0.0,5.4331165544639966,0.6398243952520551,0.003917389773458576
CG34114,2.8387401504124137e-07,0.0,8.388293710372832,0.6442084693156874,6.478669290648249,0.0049598467908005695
heph,3.092503185600006e-07,8.637093075539966,0.0,8.27198566218293,2.3326599927143796,0.005403221565880331
Tsp42Ef,4.524809873228153e-07,11.489856743658128,10.166316649747897,11.023560498522533,7.898127646613824,0.007905747810504229
CG42342,4.66595972246324e-07,10.174412145948963,0.0,8.780063636725696,2.7452993514515436,0.008152364827087774
Pex3,4.835571338914902e-07,8.430523732105996,0.0,6.882901903961152,1.723616363459085,0.008448710243352116
alphaTub84B,5.449098910109841e-07,13.990344078417985,12.247777236023964,13.664618199089597,11.434604769216158,0.009520665615743914
HmgD,7.717288648690499e-07,9.7972412439325,0.0,8.692897898990458,2.9822322386753,0.01348364672699204
igl,8.531385835513783e-07,0.0,8.29416569853535,1.4603686540086351,7.4908462957460245,0.014906037331809683
nerfin-2,9.31382729367553e-07,7.235752028416875,0.0,5.040425062817088,0.0,0.016273119047509887
dally,1.094001325728315e-06,3.6551715260104216,0.0,3.693057911095288,0.22151059266342282,0.01911439116312512
dpr8,1.3111518577092906e-06,0.0,7.246048842425492,0.6970242125714905,5.556877167692407,0.022908445257896724
Invadolysin,1.797996273140033e-06,7.421797707230378,0.0,4.882154345965947,0.269313921940189,0.03141459088430266
GstE8,2.5670364506297013e-06,3.2610715990470958,0.0,3.4050949409158977,0.0,0.04485126086540214
FMRFaR,2.5670364506297013e-06,5.322566942307115,0.0,3.74010982290073,0.0,0.04485126086540214
Ptp99A,2.7457149523720633e-06,10.603531316912793,8.578973806322383,10.41558111873959,8.298472163268347,0.04797313164784469
bi,2.95673768887333e-06,5.821360667045938,8.885042986191152,5.398561464233561,8.620378734602069,0.05166012089999482
Pde6,3.808249711029033e-06,8.91114036783539,10.292614758027037,8.383836659583235,10.210793519513611,0.06653773895109927
TkR86C,4.003936405536934e-06,0.0,2.8421286598333366,0.0,4.129844255070447,0.06995677687754132
Dscam2,4.038963651794228e-06,9.422045923049957,5.884179734190449,9.38851063070495,5.3443709497864615,0.07056877292414876
tsr,5.337731327569224e-06,10.154347198955039,0.0,9.671480775792753,4.195667217686743,0.09326084175528948
Ef1alpha100E,5.673051762605942e-06,10.727207508904794,9.550145310027057,10.752952965096767,8.106604085704218,0.09911956039625101
CG32392,6.34731845892366e-06,7.0729030231718335,0.0,5.479703396421465,0.7385622194579263,0.11090034811431418
betaTub56D,6.675968726248967e-06,13.98013299480757,12.591796060593081,13.89947198108275,12.049610771217145,0.11664252558502196
Dip-B,6.694178915063724e-06,7.968883790830913,0.0,6.104846805391169,1.0186980127429173,0.11696069400399339
CG14079,6.844343482785496e-06,0.5645888573363662,0.0,3.786373348218027,0.0,0.11958436933122818
Fas3,7.017907928838936e-06,7.345296680442977,9.444092901142003,4.688633608157016,8.45583122817479,0.1226168873326739
Drl-2,7.375523877634416e-06,10.338619849880457,2.3367956001980974,9.754702975226637,4.234379947748679,0.1288651531900285
CG4546,9.045879362970942e-06,0.0,6.0437430542989405,0.0,5.192257204098904,0.15804960422982828
CG32333,9.128488766712868e-06,5.496058771038178,0.0,4.58051347084638,0.6752325165974883,0.15949295573200722
GstD11,9.261852290628843e-06,8.794610325269188,0.0,6.84949758950782,1.4523726454807153,0.16182308322186714
FK506-bp2,1.0107786756528722e-05,9.88914654654926,6.424688463819388,9.233765990572635,4.8998448335172835,0.17660325021006984
nkd,1.08526794519428e-05,6.0401036881425005,0.0,5.452830083925157,1.3251726563736597,0.1896180153843446
CG1688,1.1227543425681737e-05,0.0,7.094306725842861,0.0998213616888376,4.773672188799453,0.1961676387335113
Calx,1.1420194442103332e-05,0.0,4.673771923531642,0.18108578410237267,3.8874549558639613,0.19953363729242943
Ran,1.1593997488651858e-05,9.153103179846507,0.0,7.563134230907075,2.3807782333921463,0.20257032412172526
sced,1.2207779924813902e-05,3.336333871164332,0.0,3.7159861313516047,0.6202790215652059,0.2132943308463485
Gfrl,1.3809995351992144e-05,6.808547173264077,9.390117664549127,5.961923273767461,8.567087861857452,0.24128823879000674
